iter	Passed	Remaining
413	3406	4821
414	3414	4813
415	3422	4805
416	3431	4797
417	3438	4787
418	3445	4778
419	3452	4768
420	3459	4758
421	3468	4750
422	3476	4742
423	3483	4732
424	3490	4722
425	3497	4712
426	3504	4703
427	3511	4693
428	3518	4683
429	3526	4675
430	3535	4667
431	3542	4657
432	3549	4647
433	3557	4638
434	3564	4629
435	3571	4620
436	3578	4610
437	3585	4600
438	3592	4591
439	3600	4582
440	3608	4573
441	3615	4564
442	3623	4556
443	3632	4548
444	3639	4539
445	3647	4530
446	3653	4520
447	3661	4511
448	3668	4501
449	3675	4492
450	3682	4483
451	3690	4473
452	3697	4464
453	3704	4455
454	3712	4446
455	3719	4437
456	3727	4429
457	3735	4420
458	3742	4411
459	3749	4401
460	3758	4394
461	3765	4384
462	3772	4375
463	3779	4366
464	3787	4357
465	3794	4348
466	3802	4339
467	3809	4330
468	3817	4322
469	3825	4314
470	3833	4305
471	3841	4296
472	3848	4287
473	3855	4278
474	3862	4269
475	3869	4260
476	3877	4251
477	3885	4242
478	3893	4234
479	3901	4226
480	3910	4219
481	3917	4210
482	3925	4202
483	3932	4192
484	3939	4183
485	3947	4175
486	3954	4165
487	3964	4159
488	3986	4166
489	3995	4158
490	4002	4149
491	4012	4142
492	4020	4134
493	4029	4127
494	4037	4119
495	4047	4112
496	4057	4106
497	4064	4097
498	4072	4088
499	4080	4080
500	4087	4070
501	4095	4062
502	4102	4053
503	4110	4045
504	4118	4037
505	4128	4030
506	4136	4022
507	4144	4014
508	4151	4004
509	4160	3996
510	4167	3988
511	4177	3981
512	4184	3972
513	4192	3964
514	4200	3955
515	4209	3948
516	4216	3938
517	4224	3931
518	4231	3922
519	4239	3913
520	4247	3905
521	4255	3896
522	4263	3888
523	4271	3880
524	4279	3872
525	4287	3863
526	4294	3854
527	4301	3845
528	4309	3836
529	4316	3827
530	4323	3818
531	4330	3809
532	4338	3801
533	4346	3792
534	4355	3785
535	4363	3777
536	4372	3769
537	4380	3761
538	4388	3753
539	4395	3744
540	4403	3735
541	4411	3727
542	4418	3718
543	4426	3710
544	4434	3702
545	4443	3694
546	4450	3686
547	4459	3678
548	4467	3669
549	4475	3661
550	4483	3653
551	4492	3646
552	4500	3638
553	4508	3629
554	4515	3620
555	4523	3612
556	4530	3603
557	4538	3595
558	4546	3586
559	4554	3578
560	4562	3570
561	4569	3561
562	4577	3552
563	4584	3544
564	4592	3535
565	4599	3526
566	4607	3518
567	4613	3509
568	4621	3500
569	4629	3492
570	4636	3483
571	4643	3474
572	4650	3465
573	4660	3458
574	4667	3449
575	4674	3440
576	4682	3432
577	4690	3424
578	4697	3415
579	4705	3407
580	4712	3398
581	4718	3389
582	4725	3380
583	4733	3371
584	4740	3362
585	4747	3354
586	4755	3345
587	4762	3337
588	4769	3328
589	4778	3320
590	4787	3312
591	4794	3304
592	4801	3295
593	4808	3286
594	4816	3278
595	4824	3270
596	4831	3261
597	4839	3253
598	4846	3244
599	4853	3235
600	4860	3226
601	4868	3218
602	4876	3210
603	4883	3201
604	4891	3193
605	4899	3185
606	4906	3176
607	4913	3167
608	4920	3159
609	4928	3150
610	4935	3142
611	4942	3133
612	4950	3125
613	4959	3117
614	4967	3109
615	4974	3101
616	4982	3092
617	4990	3084
618	4998	3076
619	5006	3068
620	5013	3059
621	5019	3050
622	5026	3041
623	5034	3033
624	5042	3025
625	5050	3017
626	5058	3009
627	5066	3001
628	5074	2992
629	5082	2985
630	5090	2976
631	5097	2968
632	5104	2959
633	5112	2951
634	5121	2943
635	5129	2935
636	5138	2928
637	5147	2920
638	5156	2913
639	5167	2906
640	5177	2899
641	5187	2892
642	5196	2885
643	5205	2877
644	5214	2869
645	5224	2862
646	5233	2855
647	5240	2846
648	5249	2839
649	5257	2831
650	5266	2823
651	5273	2814
652	5282	2807
653	5289	2798
654	5298	2790
655	5305	2782
656	5312	2773
657	5320	2765
658	5327	2756
659	5335	2748
660	5342	2739
661	5350	2731
662	5357	2723
663	5365	2715
664	5372	2706
665	5379	2697
666	5388	2690
667	5395	2681
668	5403	2673
669	5412	2666
670	5420	2657
671	5428	2649
672	5435	2641
673	5442	2632
674	5451	2624
675	5459	2616
676	5467	2608
677	5475	2600
678	5484	2592
679	5491	2584
680	5499	2576
681	5507	2567
682	5515	2559
683	5523	2551
684	5531	2543
685	5539	2535
686	5546	2527
687	5554	2518
688	5563	2511
689	5571	2503
690	5579	2494
691	5586	2486
692	5597	2479
693	5605	2471
694	5612	2462
695	5620	2454
696	5630	2447
697	5638	2439
698	5645	2431
699	5653	2422
700	5661	2414
701	5669	2406
702	5678	2399
703	5686	2390
704	5693	2382
705	5701	2374
706	5708	2365
707	5715	2357
708	5722	2348
709	5729	2340
710	5736	2331
711	5744	2323
712	5751	2315
713	5758	2306
714	5766	2298
715	5773	2290
716	5781	2281
717	5788	2273
718	5799	2266
719	5809	2259
720	5818	2251
721	5827	2243
722	5836	2235
723	5844	2228
724	5853	2220
725	5861	2212
726	5870	2204
727	5878	2196
728	5886	2188
729	5894	2180
730	5902	2171
731	5910	2163
732	5918	2155
733	5926	2147
734	5933	2139
735	5940	2130
736	5948	2122
737	5955	2114
738	5962	2105
739	5970	2097
740	5977	2089
741	5984	2080
742	5992	2072
743	5999	2064
744	6006	2056
745	6014	2047
746	6021	2039
747	6030	2031
748	6038	2023
749	6047	2015
750	6054	2007
751	6062	1999
752	6069	1990
753	6076	1982
754	6084	1974
755	6092	1966
756	6100	1958
757	6107	1949
758	6114	1941
759	6123	1933
760	6131	1925
761	6140	1918
762	6149	1910
763	6158	1902
764	6166	1894
765	6175	1886
766	6183	1878
767	6192	1870
768	6199	1862
769	6208	1854
770	6216	1846
771	6224	1838
772	6233	1830
773	6242	1822
774	6253	1815
775	6264	1808
776	6274	1800
777	6284	1793
778	6294	1785
779	6302	1777
780	6311	1769
781	6319	1761
782	6330	1754
783	6338	1746
784	6347	1738
785	6355	1730
786	6364	1722
787	6373	1714
788	6390	1708
789	6397	1700
790	6405	1692
791	6413	1684
792	6422	1676
793	6430	1668
794	6437	1660
795	6446	1652
796	6454	1644
797	6463	1636
798	6471	1628
799	6480	1620
800	6489	1612
801	6497	1604
802	6505	1595
803	6514	1588
804	6524	1580
805	6533	1572
806	6542	1564
807	6550	1556
808	6558	1548
809	6566	1540
810	6575	1532
811	6583	1524
812	6592	1516
813	6600	1508
814	6609	1500
815	6617	1492
816	6629	1485
817	6644	1478
818	6652	1470
819	6662	1462
820	6671	1454
821	6679	1446
822	6688	1438
823	6697	1430
824	6706	1422
825	6714	1414
826	6724	1406
827	6732	1398
828	6742	1390
829	6750	1382
830	6760	1374
831	6770	1367
832	6780	1359
833	6791	1351
834	6801	1343
835	6810	1336
836	6818	1327
837	6826	1319
838	6835	1311
839	6843	1303
840	6850	1295
841	6861	1287
842	6871	1279
843	6879	1271
844	6888	1263
845	6895	1255
846	6904	1247
847	6912	1239
848	6922	1231
849	6930	1222
850	6939	1214
851	6947	1206
852	6957	1198
853	6965	1190
854	6974	1182
855	6983	1174
856	6993	1166
857	7003	1159
858	7012	1151
859	7022	1143
860	7031	1135
861	7040	1127
862	7048	1118
863	7059	1111
864	7072	1103
865	7081	1095
866	7092	1088
867	7103	1080
868	7111	1072
869	7120	1064
870	7128	1055
871	7137	1047
872	7146	1039
873	7157	1031
874	7166	1023
875	7176	1015
876	7185	1007
877	7193	999
878	7201	991
879	7209	983
880	7218	975
881	7226	966
882	7235	958
883	7243	950
884	7252	942
885	7260	934
886	7269	926
887	7277	917
888	7286	909
889	7294	901
890	7304	893
891	7312	885
892	7320	877
893	7328	868
894	7343	861
895	7354	853
896	7365	845
897	7373	837
898	7381	829
899	7391	821
900	7399	813
901	7407	804
902	7416	796
903	7425	788
904	7433	780
905	7442	772
906	7461	765
907	7470	756
908	7481	748
909	7492	740
910	7500	732
911	7508	724
912	7517	716
913	7525	708
914	7535	700
915	7543	691
916	7553	683
917	7561	675
918	7570	667
919	7582	659
920	7596	651
921	7604	643
922	7612	635
923	7621	626
924	7631	618
925	7640	610
926	7649	602
927	7658	594
928	7666	585
929	7675	577
930	7683	569
931	7691	561
932	7700	552
933	7712	544
934	7721	536
935	7731	528
936	7740	520
937	7748	512
938	7757	503
939	7766	495
940	7774	487
941	7782	479
942	7790	470
943	7799	462
944	7807	454
945	7816	446
946	7824	437
947	7833	429
948	7841	421
949	7851	413
950	7859	404
951	7867	396
952	7875	388
953	7884	380
954	7892	371
955	7900	363
956	7909	355
957	7917	347
958	7925	338
959	7932	330
960	7941	322
961	7950	314
962	7958	305
963	7967	297
964	7975	289
965	7984	281
966	7992	272
967	8000	264
968	8008	256
969	8019	248
970	8030	239
971	8038	231
972	8047	223
973	8055	215
974	8064	206
975	8072	198
976	8081	190
977	8088	181
978	8097	173
979	8105	165
980	8114	157
981	8122	148
982	8131	140
983	8140	132
984	8149	124
985	8158	115
986	8167	107
987	8176	99
988	8185	91
989	8193	82
990	8201	74
991	8210	66
992	8218	57
993	8226	49
994	8234	41
995	8243	33
996	8252	24
997	8260	16
998	8268	8
999	8277	0
